CustID,Marital_Status,Education,Kidhome,Teenhome,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Income,Age,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumAppPurchases,NumStorePurchases,NumWebVisitsMonth,MntTotal,MntRegularProds,AcceptedCmpOverall,Response
4162,Married,Bachelors,No,No,0,0,0,0,0,0,18690,61,77,6,1,7,23,4,19,1,1,1,2,8,41,22,0,0
4163,Divorced,Bachelors,Yes,Yes,1,0,0,0,0,0,37244,65,90,18,2,10,0,0,25,1,1,1,2,7,30,5,NA,0
4164,Together,Bachelors,No,No,0,0,1,0,0,0,82427,54,35,482,147,509,104,107,107,1,3,5,12,1,1349,1242,NA,0
4165,Single,Secondary,No,Yes,0,0,0,0,0,0,75342,62,38,204,97,97,21,118,26,1,5,2,10,4,537,511,0,0
4166,Divorced,Bachelors,No,Yes,0,0,0,0,0,0,NA,66,46,1073,0,250,153,14,14,4,7,10,5,5,1490,1476,0,0
4167,Single,Bachelors,Yes,Yes,0,0,0,0,0,0,79146,53,33,245,16,223,21,43,16,2,8,1,8,6,548,532,0,0
4168,Married,Bachelors,No,No,0,0,1,0,0,0,NA,57,70,560,21,442,29,44,29,1,4,5,13,1,1096,1067,NA,0
4169,Married,Bachelors,No,Yes,0,0,0,1,0,0,54984,61,51,173,13,131,32,3,6,4,6,1,6,7,352,346,NA,0
4170,Married,PhD,Yes,No,0,0,0,0,0,0,42403,49,18,22,1,11,0,5,3,1,1,0,3,8,39,36,0,0
4171,Together,Bachelors,No,Yes,0,1,0,0,0,0,55761,56,97,136,1,12,0,3,32,2,4,1,3,6,152,120,NA,0
4172,Together,Bachelors,Yes,No,0,0,0,0,0,0,37292,37,32,275,0,86,10,23,66,5,6,3,5,8,394,328,0,0
4173,Single,PhD,No,No,0,0,0,0,0,0,45576,75,NA,56,19,29,2,14,25,1,3,1,3,8,120,95,0,1
4174,Together,Bachelors,No,No,0,0,0,0,0,0,70321,73,6,303,23,751,82,26,191,1,6,5,13,4,1185,994,0,1
4175,Divorced,PhD,No,Yes,0,0,0,0,0,0,NA,51,NA,708,7,62,0,0,15,2,11,3,7,8,777,762,0,0
4176,Married,Bachelors,No,No,0,0,0,0,0,0,NA,68,NA,324,132,693,27,118,88,1,4,11,7,2,1294,1206,0,0
4177,Together,HighSchool,No,No,0,0,0,0,0,0,28389,73,NA,1,5,3,7,4,8,1,1,0,2,7,20,12,0,0
4178,Married,Masters,No,No,0,0,0,0,0,0,66835,74,21,620,26,195,34,17,141,1,6,4,13,2,892,751,0,0
4179,Divorced,Bachelors,No,Yes,0,0,0,0,0,0,69901,51,95,312,21,206,102,92,149,3,7,3,10,5,733,584,0,0
4180,Married,PhD,No,No,0,1,1,1,0,0,NA,71,NA,1493,86,454,112,43,43,2,4,4,5,2,2188,2145,3,0
4181,Together,PhD,No,Yes,0,1,0,0,0,0,63342,59,NA,918,21,118,13,10,21,3,8,3,5,6,1080,1059,NA,1
4182,Married,Bachelors,No,Yes,0,0,0,0,0,0,44989,46,26,98,0,106,49,10,106,5,5,1,5,6,263,157,0,0
4183,Single,Secondary,Yes,No,0,0,0,0,0,0,31859,40,3,3,4,7,15,8,11,1,1,0,3,7,37,26,0,0
4184,Widow,PhD,No,Yes,0,1,0,0,0,0,NA,71,39,380,0,47,6,0,34,4,7,1,7,8,433,399,NA,1
4185,Widow,Bachelors,Yes,Yes,0,0,0,0,0,0,NA,49,33,15,0,12,7,3,7,3,2,0,3,7,37,30,0,0
4186,Single,HighSchool,Yes,Yes,0,0,0,0,0,0,16014,41,42,3,9,4,7,8,7,4,1,1,4,3,31,24,0,0
4187,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,41120,52,NA,24,2,23,0,8,24,3,2,1,3,6,57,33,0,0
4188,Single,Masters,Yes,No,0,0,0,0,0,0,39763,49,NA,80,1,60,4,6,16,2,5,1,2,9,151,135,0,1
4189,Married,PhD,Yes,Yes,0,0,0,0,0,0,38725,65,52,31,0,6,2,1,5,2,1,0,4,4,40,35,0,0
4190,Married,Bachelors,Yes,No,0,0,0,0,0,0,77981,48,78,138,120,204,16,126,60,3,7,4,7,5,604,544,0,0
4191,Married,Secondary,No,Yes,0,0,0,0,0,0,62905,56,68,166,75,96,119,107,59,3,7,2,8,4,563,504,0,0
4192,Divorced,Secondary,Yes,No,0,0,0,0,0,0,13533,41,45,12,3,8,8,0,17,2,2,0,3,7,31,14,0,0
4193,Together,Bachelors,No,Yes,0,0,0,0,0,0,59481,45,NA,178,3,85,71,66,58,2,3,3,8,2,403,345,0,0
4194,Married,Bachelors,No,Yes,0,0,0,0,0,0,72117,43,34,707,20,171,65,60,50,1,9,7,9,5,1023,973,0,0
4195,Married,Secondary,Yes,No,0,0,0,0,0,0,21955,34,81,5,1,7,17,14,11,2,2,1,3,6,44,33,0,0
4196,Married,Bachelors,No,Yes,0,0,0,0,0,0,67131,64,72,465,71,250,93,35,62,3,9,2,12,6,914,852,0,0
4197,Single,PhD,Yes,No,0,0,0,0,0,0,36802,40,23,16,1,2,0,0,1,1,1,0,3,5,19,18,0,0
4198,Together,Bachelors,No,No,0,0,0,0,0,0,71853,38,NA,358,108,413,141,97,32,1,2,8,6,1,1117,1085,0,0
4199,Married,HighSchool,No,No,0,0,0,0,0,0,NA,59,NA,1,9,7,2,14,10,1,2,0,3,6,33,23,0,0
4200,Married,Masters,No,Yes,1,0,0,0,0,0,47808,45,NA,123,1,26,2,0,72,2,3,2,3,7,152,80,NA,0
4201,Divorced,PhD,Yes,No,0,0,0,0,0,0,25509,46,15,40,3,30,10,7,11,3,3,0,3,9,90,79,0,1
4202,Married,PhD,No,No,0,0,0,0,0,0,51012,74,86,102,9,63,2,9,24,1,4,1,4,6,185,161,0,0
4203,Single,Bachelors,No,No,0,0,0,0,0,0,70596,35,68,347,44,534,17,0,26,1,3,5,12,2,942,916,0,0
4204,Together,PhD,No,No,0,0,0,0,0,0,85431,68,54,376,53,462,168,53,53,1,2,7,7,0,1112,1059,0,0
4205,Married,Bachelors,No,Yes,0,0,0,0,0,0,42664,53,44,21,0,3,0,0,0,1,1,0,3,6,24,24,0,0
4206,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,42586,65,7,194,2,56,0,0,0,5,4,1,6,8,252,252,0,1
4207,Single,Bachelors,Yes,No,0,0,0,0,0,0,29760,35,87,64,4,68,7,5,17,4,3,1,4,8,148,131,0,0
4208,Married,PhD,No,No,0,0,0,0,0,0,NA,43,59,206,0,46,3,2,12,2,5,1,5,8,257,245,0,0
4209,Together,PhD,Yes,No,0,0,0,0,0,0,39435,47,16,71,0,18,0,0,13,1,3,1,2,7,89,76,0,0
4210,Married,Secondary,No,No,0,0,0,0,0,0,65370,36,NA,71,22,112,138,89,29,1,2,3,13,1,432,403,0,0
4211,Single,HighSchool,Yes,No,0,0,0,0,0,0,20194,41,64,0,4,7,11,10,15,2,2,0,3,6,32,17,0,0
4212,Single,PhD,Yes,Yes,0,0,0,0,0,0,42473,NA,72,93,1,21,0,4,25,3,2,1,4,5,119,94,0,0
4213,Married,Bachelors,No,No,0,0,0,0,0,0,64590,52,98,920,138,168,36,46,30,1,9,4,10,6,1308,1278,0,0
4214,Together,Bachelors,No,Yes,0,0,0,0,0,0,71232,61,91,653,17,170,34,26,17,2,11,2,10,7,900,883,0,0
4215,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,34600,49,8,199,33,60,8,3,15,5,5,2,5,8,303,288,0,1
4216,Single,Bachelors,Yes,Yes,0,0,0,0,0,0,46904,53,NA,153,4,56,0,9,31,4,5,1,4,8,222,191,0,0
4217,Married,Bachelors,No,Yes,0,0,0,0,0,0,49094,47,6,376,0,38,11,8,69,5,6,3,6,6,433,364,0,0
4218,Together,Bachelors,Yes,No,0,0,0,0,0,0,NA,37,54,46,0,30,12,1,30,1,2,0,4,6,89,59,0,0
4219,Together,Secondary,Yes,Yes,0,0,0,0,0,0,60839,41,72,600,21,128,223,150,128,13,2,2,12,8,1122,994,0,0
4220,Together,Bachelors,No,Yes,0,0,0,0,0,0,77298,41,46,425,115,292,23,35,79,1,6,6,11,3,890,811,0,0
4221,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,34026,70,11,18,6,15,12,8,17,3,2,1,3,5,59,42,0,0
4222,Single,PhD,Yes,Yes,0,0,0,0,0,0,48918,57,21,52,0,9,0,0,1,2,1,0,4,4,61,60,0,0
4223,Together,Secondary,No,No,0,0,1,0,0,0,82122,58,89,734,22,350,151,25,100,1,3,9,13,1,1282,1182,NA,0
4224,Single,Bachelors,Yes,No,0,0,0,0,0,0,37697,NA,82,34,6,21,11,4,8,1,2,1,3,6,76,68,0,0
4225,Together,Bachelors,Yes,Yes,1,0,0,0,0,0,34074,68,69,135,1,41,10,1,67,5,3,3,3,6,188,121,NA,0
4226,Married,Masters,Yes,Yes,0,0,0,0,0,0,28520,60,55,11,0,10,0,2,20,1,1,1,2,6,23,3,0,0
4227,Single,Bachelors,No,Yes,0,0,0,0,0,0,62535,65,NA,163,48,90,0,45,52,1,3,2,8,3,346,294,0,0
4228,Single,Masters,Yes,No,0,0,0,0,0,0,36273,43,NA,29,3,30,3,2,9,2,3,0,3,6,67,58,0,0
4229,Together,Bachelors,No,2,0,0,0,1,0,0,63404,56,97,734,26,70,11,44,17,2,6,3,4,4,885,868,NA,0
4230,Together,Secondary,Yes,No,0,0,0,0,0,0,75774,39,27,340,21,134,258,14,56,1,7,5,8,4,767,711,0,0
4231,Together,Bachelors,No,Yes,0,0,0,0,0,0,NA,NA,99,453,38,279,188,38,183,2,7,7,10,3,996,813,0,0
4232,Together,Bachelors,No,Yes,0,0,1,0,0,0,NA,46,87,1073,0,629,145,37,37,1,10,5,13,6,1884,1847,NA,0
4233,Together,Masters,Yes,Yes,0,0,0,0,0,0,59385,69,85,135,0,10,0,4,36,2,3,1,4,5,149,113,0,0
4234,Single,Bachelors,Yes,Yes,0,0,0,0,0,0,NA,54,NA,231,7,137,4,15,39,9,5,1,8,7,394,355,0,1
4235,Married,Bachelors,Yes,Yes,1,0,0,0,0,0,44689,69,82,18,0,5,0,0,11,2,1,1,2,7,23,12,NA,0
4236,Together,Bachelors,No,Yes,0,0,0,0,0,0,NA,62,21,620,16,165,0,24,82,5,5,5,12,5,825,743,0,0
4237,Single,PhD,No,2,0,0,0,0,0,0,7144,54,NA,81,4,33,5,2,291,0,23,1,1,0,125,-166,0,0
4238,Single,Bachelors,Yes,Yes,0,0,0,0,0,0,NA,56,95,12,4,2,10,6,10,4,2,0,4,5,34,24,0,0
4239,Married,Bachelors,No,No,0,0,0,0,0,0,90369,64,2,292,51,981,224,23,17,1,4,6,6,1,1571,1554,0,1
4240,Single,PhD,No,No,1,0,0,0,0,0,63159,46,NA,965,34,586,89,86,37,1,3,5,8,3,1760,1723,NA,0
4241,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,NA,54,NA,27,2,10,0,0,1,2,1,0,3,8,39,38,0,0
4242,Single,PhD,No,Yes,0,0,0,0,0,0,46757,57,71,777,30,163,0,51,122,6,4,4,7,9,1021,899,0,0
4243,Married,Masters,No,No,0,0,0,1,0,0,79734,51,72,572,8,232,23,62,17,1,4,3,6,1,897,880,NA,0
4244,Together,Bachelors,No,No,0,0,0,1,0,0,63207,28,68,438,169,565,91,169,70,1,2,3,6,7,1432,1362,NA,0
4245,Divorced,Bachelors,No,Yes,0,0,0,0,0,0,72071,66,4,531,69,300,150,138,150,3,5,4,8,2,1188,1038,0,0
4246,Together,PhD,Yes,No,0,0,0,0,0,0,21840,37,NA,17,0,9,0,0,1,1,1,0,3,9,26,25,0,0
4247,Together,Secondary,No,Yes,0,1,0,0,0,0,58582,38,15,402,35,106,101,77,42,2,9,2,9,5,721,679,NA,0
4248,Single,Bachelors,No,No,0,0,0,0,0,0,72282,69,70,503,27,419,90,139,153,1,5,7,9,7,1178,1025,0,1
4249,Married,Bachelors,No,2,0,0,0,0,0,0,50387,64,91,369,9,87,12,14,34,3,6,2,8,5,491,457,0,0
4250,Together,PhD,Yes,Yes,0,0,0,0,0,0,32583,59,10,5,0,3,0,0,1,1,1,0,2,7,8,7,0,0
4251,Together,Bachelors,No,Yes,0,0,0,1,0,0,62568,58,99,362,17,398,80,35,61,3,5,3,5,4,892,831,NA,0
4252,Divorced,Masters,Yes,Yes,0,0,0,0,0,0,44635,49,NA,56,0,9,0,0,3,2,2,0,3,7,65,62,0,0
4253,Single,Masters,Yes,Yes,0,0,0,0,0,0,33316,49,34,79,1,31,4,4,12,3,2,1,4,6,119,107,0,0
4254,Married,Bachelors,No,Yes,0,0,0,0,0,0,63967,52,57,387,84,141,73,35,162,3,4,4,12,2,720,558,0,0
4255,Together,Secondary,No,No,0,0,0,0,0,0,52513,42,84,367,17,241,104,188,232,2,9,5,9,7,917,685,0,0
4256,Married,Bachelors,Yes,No,0,0,0,0,0,0,NA,51,51,15,0,11,0,2,9,1,1,1,2,8,28,19,0,0
4257,Widow,PhD,No,Yes,0,0,0,0,0,0,54111,55,97,267,6,54,8,3,50,2,5,2,6,5,338,288,0,0
4258,Together,Bachelors,No,No,0,0,0,0,0,0,NA,34,NA,298,27,697,216,24,166,1,4,6,5,2,1262,1096,0,1
4259,Married,Masters,No,No,0,0,0,0,0,0,NA,62,NA,674,92,736,39,0,92,1,3,11,9,1,1541,1449,0,0
4260,Together,Masters,Yes,No,0,0,0,0,0,0,22669,45,NA,16,14,36,37,22,48,3,4,1,2,9,125,77,0,1
4261,Single,Bachelors,Yes,No,0,0,0,0,0,0,29236,33,NA,37,4,24,16,9,9,2,4,0,3,9,90,81,0,0
4262,Together,Bachelors,No,Yes,0,0,0,0,0,0,44911,61,11,159,0,22,2,1,31,3,4,1,4,7,184,153,0,0
4263,Married,PhD,No,Yes,0,0,0,0,0,0,54693,58,72,686,17,142,23,26,35,8,6,4,13,6,894,859,0,0
4264,Together,Bachelors,Yes,No,0,0,0,0,0,0,48186,46,39,97,3,66,12,7,34,3,4,1,4,7,185,151,0,0
4265,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,54809,43,0,63,6,57,13,13,22,4,2,1,5,4,152,130,0,1
4266,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,41580,42,15,56,5,24,4,0,3,3,2,1,3,5,89,86,0,0
4267,Married,PhD,No,No,0,0,0,0,0,0,80336,50,12,209,19,456,160,142,66,1,2,9,13,1,986,920,0,0
4268,Married,Bachelors,No,Yes,0,1,0,0,0,0,47743,NA,NA,198,2,43,0,12,20,3,4,1,6,6,255,235,NA,0
4269,Married,Secondary,No,Yes,0,0,0,0,0,0,NA,65,39,313,15,47,20,0,192,2,7,4,3,6,395,203,0,0
4270,Divorced,PhD,No,Yes,0,0,0,0,0,0,57333,66,55,941,14,397,76,58,176,11,8,5,9,6,1486,1310,0,1
4271,Together,PhD,Yes,No,0,0,0,0,0,0,32313,38,60,86,4,56,2,4,7,3,4,0,4,9,152,145,0,0
4272,Widow,Masters,No,No,0,1,1,1,0,0,84953,67,73,167,48,602,63,72,72,1,3,10,4,2,952,880,3,1
4273,Divorced,Masters,Yes,No,0,0,0,0,0,0,27071,52,90,8,3,19,0,2,3,2,2,0,3,6,32,29,0,0
4274,Together,Masters,No,No,0,0,0,0,0,0,68148,NA,86,389,66,408,37,57,85,1,4,4,6,2,957,872,0,0
4275,Together,Masters,Yes,Yes,0,0,0,0,0,0,65735,55,37,239,7,119,4,15,11,5,6,2,6,7,384,373,0,0
4276,Married,PhD,No,No,1,0,1,1,0,0,86836,45,7,179,21,273,0,21,63,1,6,10,6,5,494,431,3,1
4277,Married,PhD,Yes,Yes,0,0,0,0,0,0,4023,57,NA,5,0,1,1,1,1,15,0,0,0,19,8,7,0,0
4278,Married,Bachelors,No,No,0,0,0,0,0,0,30093,30,19,2,6,28,13,4,16,1,2,0,3,7,53,37,0,0
4279,Married,PhD,No,Yes,0,0,0,0,0,0,57705,54,NA,383,0,53,6,4,40,3,8,1,6,6,446,406,0,0
4280,Single,Bachelors,Yes,No,0,0,0,0,0,0,25008,32,72,2,8,8,6,1,9,2,1,0,3,8,25,16,0,0
4281,Single,Secondary,No,No,1,0,1,0,0,1,83257,25,NA,536,27,590,38,107,67,1,5,10,12,6,1298,1231,2,1
4282,Together,Bachelors,Yes,No,0,0,0,0,0,0,22280,45,85,2,1,4,3,1,2,1,1,0,2,8,11,9,0,0
4283,Married,PhD,No,No,0,0,0,0,0,0,72159,42,NA,322,53,899,34,40,53,1,4,6,10,2,1348,1295,0,0
4284,Together,Bachelors,No,No,0,0,0,0,0,0,NA,59,NA,539,169,816,20,0,30,1,4,5,4,3,1544,1514,0,1
4285,Single,PhD,No,No,0,0,0,0,0,0,82733,36,28,712,50,420,65,38,38,1,8,4,7,4,1285,1247,0,1
4286,Divorced,Masters,No,Yes,0,1,0,1,0,0,74290,49,70,1121,0,72,0,12,12,4,10,8,10,6,1205,1193,2,0
4287,Single,Masters,2,Yes,0,0,0,0,0,0,58217,69,84,68,1,13,3,5,13,1,2,0,4,6,90,77,0,0
4288,Together,Masters,No,No,0,0,0,0,0,0,21024,NA,89,36,4,18,6,2,18,1,2,0,4,7,66,48,0,0
4289,Married,PhD,No,No,0,0,0,0,0,0,70116,48,73,707,44,603,95,58,29,1,2,8,12,1,1507,1478,0,0
4290,Together,Bachelors,Yes,No,0,0,0,0,0,0,54006,35,42,174,77,203,6,24,97,2,8,1,7,7,484,387,0,0
4291,Married,PhD,No,Yes,0,0,0,0,0,0,69063,54,16,666,35,124,69,8,26,1,5,3,5,3,902,876,0,0
4292,Divorced,Secondary,No,No,0,0,0,0,0,0,11448,45,16,0,0,0,6,2,6,1,1,0,2,6,8,2,0,0
4293,Single,Bachelors,No,Yes,0,0,0,0,0,0,61825,41,NA,162,50,100,55,30,27,1,4,2,8,4,397,370,0,0
4294,Married,Bachelors,Yes,No,0,0,0,0,0,0,70886,49,65,407,70,239,103,88,53,1,5,4,4,2,907,854,0,0
4295,Married,Bachelors,No,No,0,0,1,0,0,0,69109,38,10,823,25,459,124,29,95,1,6,6,7,4,1460,1365,NA,1
4296,Widow,Bachelors,Yes,Yes,0,1,0,0,0,0,NA,47,NA,488,23,71,15,0,59,11,8,3,7,7,597,538,NA,1
4297,Together,Masters,Yes,Yes,0,0,0,0,0,0,32889,52,78,28,0,13,4,2,8,3,2,1,3,5,47,39,0,0
4298,Single,Bachelors,Yes,No,0,0,0,0,0,0,34738,36,51,3,2,10,3,0,2,1,1,0,3,6,18,16,0,0
4299,Together,Masters,Yes,No,0,0,0,0,0,0,30538,49,27,284,0,52,8,3,20,4,9,0,4,10,347,327,0,0
4300,Together,Secondary,No,No,0,1,1,1,0,0,82326,43,NA,938,142,754,159,81,183,1,5,10,6,2,2074,1891,3,1
4301,Divorced,PhD,Yes,No,0,0,0,0,0,0,26642,53,71,13,2,15,2,2,8,2,2,0,3,6,34,26,0,0
4302,Divorced,Bachelors,No,Yes,0,0,0,0,0,0,69932,56,97,412,172,153,150,105,57,2,7,6,11,4,992,935,0,0
4303,Single,Bachelors,Yes,Yes,0,0,0,0,0,0,44503,48,83,31,1,8,0,0,8,2,2,0,3,6,40,32,0,0
4304,Single,PhD,No,Yes,0,0,0,0,0,0,60200,72,3,502,19,132,0,6,26,6,6,2,11,6,659,633,0,0
4305,Divorced,Bachelors,No,Yes,0,0,0,0,0,0,49638,68,71,18,10,3,3,5,0,1,1,0,3,2,39,39,0,0
4306,Single,Secondary,No,No,0,0,0,0,0,0,23830,33,3,1,8,6,4,8,16,1,1,0,3,7,27,11,0,0
4307,Widow,Masters,No,No,0,0,0,0,0,0,NA,61,15,100,71,243,108,94,219,3,9,1,8,9,616,397,0,1
4308,Married,Bachelors,No,No,0,0,0,1,0,0,72905,62,52,407,114,445,181,165,203,1,3,7,9,1,1312,1109,NA,0
4309,Together,PhD,No,Yes,0,0,0,0,0,0,69702,69,8,664,9,240,50,19,57,2,7,7,10,4,982,925,0,0
4310,Divorced,Bachelors,Yes,No,0,0,0,0,0,0,70300,45,89,1045,61,338,60,46,46,3,5,5,13,8,1550,1504,0,0
4311,Married,PhD,No,No,0,0,0,0,0,0,70643,36,66,1218,107,304,23,143,33,1,5,8,4,6,1795,1762,0,1
4312,Married,PhD,Yes,No,1,0,0,0,0,0,NA,51,22,15,0,6,0,1,12,2,1,1,2,7,22,10,NA,1
4313,Divorced,PhD,No,Yes,0,0,0,0,0,0,NA,52,NA,128,0,16,0,1,4,2,4,0,4,7,145,141,0,0
4314,Single,Masters,No,Yes,0,1,0,0,0,0,NA,51,NA,581,49,157,43,8,108,1,5,6,11,2,838,730,NA,0
4315,Single,PhD,No,No,0,0,0,0,0,0,30298,35,NA,6,3,12,6,1,0,1,1,1,3,3,28,28,0,0
4316,Single,Bachelors,Yes,No,0,0,0,0,0,0,52413,36,NA,185,8,133,56,56,12,2,7,1,7,7,438,426,0,0
4317,Married,PhD,Yes,Yes,0,0,0,0,0,0,44155,NA,24,22,1,9,0,0,14,1,1,1,2,4,32,18,0,0
4318,Divorced,PhD,No,No,1,0,0,0,0,0,NA,49,NA,584,100,835,65,83,35,1,5,5,5,2,1667,1632,NA,1
4319,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,NA,45,38,355,30,177,90,138,30,4,9,5,7,5,790,760,0,0
4320,Married,Bachelors,Yes,No,1,0,0,0,0,0,42081,38,86,175,10,110,54,6,27,2,6,3,4,6,355,328,NA,0
4321,Married,PhD,No,No,0,0,0,0,0,0,67546,32,90,864,134,768,150,38,172,1,4,10,5,3,1954,1782,0,0
4322,Together,Masters,No,No,1,0,1,1,0,0,88420,31,87,957,153,612,99,95,153,1,4,7,8,1,1916,1763,3,0
4323,Married,Bachelors,Yes,No,0,0,0,0,0,0,31158,35,NA,25,6,16,20,0,5,2,2,0,3,8,67,62,0,0
4324,Divorced,Bachelors,No,Yes,0,1,0,1,0,0,NA,52,23,641,7,56,0,0,28,8,10,4,6,8,704,676,2,0
4325,Single,Bachelors,No,No,0,0,0,0,0,0,69719,46,99,273,86,208,177,14,43,1,2,3,5,1,758,715,0,0
4326,Divorced,Bachelors,No,Yes,0,0,0,0,0,0,49160,71,NA,122,21,43,25,10,15,2,3,1,6,6,221,206,0,0
4327,Together,HighSchool,Yes,No,1,0,0,0,0,0,24882,42,52,1,4,10,29,0,36,1,1,1,2,6,44,8,NA,0
4328,Single,PhD,No,No,0,0,1,0,0,0,NA,66,90,1020,31,430,62,63,79,1,4,6,4,1,1606,1527,NA,0
4329,Single,PhD,No,No,0,0,0,0,0,0,113734,75,NA,6,2,3,1,262,3,0,27,0,0,1,274,271,0,0
4330,Together,PhD,No,Yes,0,0,0,0,0,0,59292,70,71,378,14,68,19,14,14,2,3,5,8,3,493,479,0,0
4331,Married,PhD,Yes,Yes,0,0,0,0,0,0,NA,56,NA,42,1,18,3,0,4,2,2,0,3,7,64,60,0,0
4332,Single,Bachelors,No,No,0,0,0,0,0,0,22148,37,16,15,5,14,0,4,11,1,1,0,3,7,38,27,0,0
4333,Married,Masters,No,No,0,0,0,0,0,0,73395,33,94,272,7,80,20,7,11,1,4,4,6,2,386,375,0,0
4334,Divorced,Bachelors,Yes,No,0,0,0,0,0,0,29819,49,77,9,1,24,2,1,2,3,3,0,3,6,37,35,0,0
4335,Married,Bachelors,No,Yes,0,1,0,0,0,0,NA,52,NA,279,0,18,0,0,9,2,3,1,8,4,297,288,NA,0
4336,Married,Bachelors,No,No,0,0,0,0,0,0,62820,66,51,398,61,265,138,61,53,1,3,4,6,1,923,870,0,0
4337,Married,PhD,No,Yes,0,0,0,0,0,0,60491,49,81,637,47,237,12,19,76,4,6,11,7,5,952,876,0,0
4338,Together,Bachelors,Yes,No,0,0,0,0,0,0,33235,34,71,45,0,16,2,1,6,1,3,0,3,7,64,58,0,0
4339,Married,Bachelors,No,No,0,0,0,0,0,0,35701,61,36,21,1,9,7,3,5,1,1,0,3,6,41,36,0,0
4340,Married,Masters,Yes,No,1,0,0,0,0,0,NA,40,95,15,4,13,0,0,19,1,1,1,2,7,32,13,NA,0
4341,Together,Secondary,No,No,0,0,0,0,0,0,92556,60,32,493,183,352,184,23,28,0,3,5,13,0,1235,1207,0,0
4342,Single,Bachelors,No,Yes,0,1,0,0,0,0,67384,50,32,957,40,175,158,53,107,2,7,8,5,5,1383,1276,NA,0
4343,Together,Masters,No,No,0,0,0,0,0,0,80573,49,85,829,138,430,60,92,15,1,4,6,13,2,1549,1534,0,0
4344,Married,Bachelors,No,Yes,0,1,0,1,0,0,77870,53,93,1017,50,500,65,50,133,3,5,5,5,8,1682,1549,2,1
4345,Widow,PhD,No,Yes,0,0,0,0,0,0,NA,57,24,953,0,71,0,0,174,6,10,5,10,8,1024,850,0,0
4346,Single,Bachelors,No,Yes,0,1,0,0,1,0,57107,52,44,159,0,120,0,0,137,7,4,4,8,8,279,142,2,1
4347,Married,Bachelors,No,No,0,0,0,0,0,0,18929,30,15,32,0,8,23,4,18,1,1,0,4,6,67,49,0,0
4348,Single,PhD,Yes,No,0,0,0,0,0,0,36038,39,82,23,0,15,0,2,7,2,3,0,3,6,40,33,0,0
4349,Single,Bachelors,No,No,0,0,0,0,0,0,20180,NA,27,18,42,24,15,20,18,1,2,1,4,7,119,101,0,0
4350,Together,PhD,Yes,Yes,0,0,0,0,0,0,34230,55,72,15,0,4,0,0,2,1,1,0,2,7,19,17,0,0
4351,Single,Secondary,No,Yes,0,0,0,0,0,0,NA,43,7,23,4,5,10,5,23,1,1,0,4,3,47,24,0,0
4352,Married,Secondary,No,Yes,0,0,0,0,0,0,70932,48,57,200,193,100,46,185,185,2,6,2,12,3,724,539,0,0
4353,Single,Bachelors,No,No,0,1,1,1,1,0,91249,64,84,1324,27,119,71,108,27,0,7,9,6,4,1649,1622,4,1
4354,Single,Masters,No,No,0,0,1,0,0,0,77598,77,53,1193,33,281,129,66,33,1,7,5,13,3,1702,1669,NA,0
4355,Single,Bachelors,Yes,Yes,0,0,0,0,0,1,80982,61,NA,505,137,401,104,22,22,3,11,5,11,5,1169,1147,0,0
4356,Married,Masters,Yes,No,0,0,0,0,0,0,22701,43,2,2,4,9,0,4,5,1,1,0,3,5,19,14,0,0
4357,Married,PhD,No,Yes,0,1,0,0,1,0,55212,51,65,1103,0,45,0,0,34,3,4,2,11,8,1148,1114,2,0
4358,Married,Bachelors,No,No,0,0,0,0,0,0,70617,50,45,353,61,753,40,46,27,1,3,3,7,2,1253,1226,0,0
4359,Single,Bachelors,No,No,0,0,0,0,0,0,64849,NA,42,652,48,350,94,84,108,1,9,3,6,5,1228,1120,0,1
4360,Married,Masters,Yes,Yes,0,0,0,0,0,0,62694,55,NA,379,6,157,25,91,91,5,9,3,7,7,658,567,0,0
4361,Married,PhD,Yes,Yes,0,0,0,0,0,0,61917,46,83,46,4,36,2,2,1,1,2,0,4,5,90,89,0,0
4362,Married,PhD,No,Yes,0,0,0,0,0,0,NA,73,93,162,31,127,8,17,69,2,4,2,7,3,345,276,0,0
4363,Married,Masters,Yes,No,0,0,0,0,0,0,21059,38,40,8,3,19,3,3,8,3,3,0,3,6,36,28,0,0
4364,Married,Masters,2,No,0,0,0,0,0,0,29543,52,NA,17,3,18,3,4,18,2,3,1,2,7,45,27,0,0
4365,Married,Bachelors,No,Yes,0,0,0,0,0,0,75903,69,50,340,108,185,130,38,100,2,6,6,9,3,801,701,0,0
4366,Together,Secondary,Yes,Yes,0,0,0,0,0,0,NA,45,40,8,4,15,3,5,3,2,1,0,3,7,35,32,0,0
